,# YTID, start_seconds, end_seconds, positive_labels,label_count,label_names
17335,owZDBEq6WdU,30.0,40.0,"/m/012f08,/m/01j4z9,/m/01yg9g,/m/02mk9,/m/04_sv,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00128",9,"Motor vehicle (road)|Chainsaw|Lawn mower|Engine|Motorcycle|Idling|Accelerating, revving, vroom|Vehicle|Outside, urban or manmade"
17336,owoOg6Rb7-A,110.0,120.0,"/m/07r4k75,/t/dd00128",2,"Grunt|Outside, urban or manmade"
17337,owvZaJydBZg,30.0,40.0,"/m/07sr1lc,/m/09x0r",2,Yell|Speech
17338,oxJYMzEmtk4,10.0,20.0,"/m/07hvw1,/m/07yv9,/m/0k4j",3,Field recording|Vehicle|Car
17339,oxZjkE984Uo,60.0,70.0,"/m/0283d,/m/04rlf,/m/07lnk,/m/07s72n",4,Drum and bass|Music|Trance music|Dubstep
17340,oxj-BduI_QY,40.0,50.0,"/m/07qh7jl,/t/dd00077",2,Creak|Mechanisms
17341,oyGfgTv-Z-c,330.0,340.0,/m/07qv4k0,1,Scrape
17342,oyoos4JV8D8,120.0,130.0,"/m/07phxs1,/m/07rv4dm",2,Ding|Clang
17343,oz3LrVaXMb4,390.0,400.0,"/m/01g90h,/m/04rlf",2,Stomach rumble|Music
17344,oz4cUQN-u8w,0.0,10.0,/m/07szfh9,1,Cacophony
17345,ozUwXoIovV0,100.0,110.0,"/m/01yg9g,/m/02mk9,/m/07k1x",3,Lawn mower|Engine|Tools
17346,ozpZKZDlisY,320.0,330.0,"/m/0642b4,/m/09x0r",2,Cupboard open or close|Speech
17347,p-4PzpPuIFE,30.0,40.0,"/m/01jg02,/m/07p_0gm",2,"Heart sounds, heartbeat|Throbbing"
17348,p-ASHwSVFSI,80.0,90.0,"/m/03qjg,/m/085jw",2,"Harmonica|Wind instrument, woodwind instrument"
17349,p-C-Nal08lU,30.0,40.0,"/m/09ct_,/m/09x0r",2,Helicopter|Speech
17350,p-DFoKuwjAw,180.0,190.0,/m/0dxrf,1,Frying (food)
17351,p0NPO180xFA,0.0,2.0,/m/07qh7jl,1,Creak
17352,p0TEZi30T5U,470.0,480.0,"/m/04rlf,/m/07s2xch,/m/09x0r,/t/dd00125",4,"Music|Groan|Speech|Inside, small room"
17353,p0_KUQQk7bM,0.0,10.0,"/m/0939n_,/m/09x0r",2,Gargling|Speech
17354,p0dBtgjr7-8,30.0,40.0,"/m/01h82_,/m/07pb8fc,/t/dd00067",3,Engine knocking|Idling|Heavy engine (low frequency)
17355,p0n57eoT-wM,30.0,40.0,"/m/01z7dr,/m/04rlf",2,Video game music|Music
17356,p1FlDdNLkD4,30.0,40.0,"/m/01bns_,/m/0d8_n",2,Zither|Pizzicato
17357,p1JLpuI0AUo,30.0,40.0,"/m/015jpf,/m/02c8p,/m/07cx4,/m/08p9q4",4,"Dial tone|Telephone dialing, DTMF|Telephone|Sidetone"
17358,p1S7eGF7tEc,20.0,30.0,"/m/068hy,/m/07pyy8b,/m/09x0r,/m/0bt9lr,/m/0jbk",5,"Domestic animals, pets|Pant|Speech|Dog|Animal"
17359,p1epyNiUqVw,80.0,90.0,/m/02p3nc,1,Hiccup
17360,p1gQTumLv5M,20.0,30.0,"/m/032s66,/m/073cg4",2,"Gunshot, gunfire|Cap gun"
17361,p1jswrx3LB0,30.0,40.0,"/m/081rb,/m/09x0r",2,Writing|Speech
17362,p20KE0LhL68,30.0,40.0,"/m/01v1d8,/m/026z9,/m/0283d,/m/03mb9,/m/04rlf,/m/07gxw,/m/07lnk,/m/08cyft,/m/0ggx5q,/m/0m0jc",10,Sampler|Disco|Drum and bass|House music|Music|Techno|Trance music|Electronic dance music|Dance music|Electronica
17363,p28jmA01BHo,50.0,60.0,"/m/02lkt,/m/04rlf,/m/06rqw",3,Electronic music|Music|Ska
17364,p2NPfU5QARc,0.0,10.0,"/m/04rlf,/m/06bz3",2,Music|Radio
17365,p2Rh3eEcrkk,210.0,220.0,"/m/01d380,/m/07k1x,/m/0_ksk",3,Drill|Tools|Power tool
17366,p2dMkPGIOUw,130.0,140.0,"/m/068zj,/m/09x0r,/m/0jbk",3,Pig|Speech|Animal
17367,p2fXNAPYD20,60.0,70.0,"/m/01v1d8,/m/02lkt,/m/04rlf",3,Sampler|Electronic music|Music
17368,p2jnUySmuvA,220.0,230.0,"/m/02w4v,/m/04rlf,/m/06j64v",3,Folk music|Music|Middle Eastern music
17369,p2wc5-uMbWw,30.0,40.0,"/m/07y_7,/m/0l14_3,/m/0mkg",3,"Violin, fiddle|Bowed string instrument|Accordion"
17370,p32OC97aNqc,30.0,40.0,"/m/07rgt08,/t/dd00001",2,"Chuckle, chortle|Baby laughter"
17371,p3NotYUYvGY,30.0,40.0,"/m/01jg02,/m/07p_0gm",2,"Heart sounds, heartbeat|Throbbing"
17372,p42W37beu88,90.0,100.0,"/m/025_jnm,/m/09x0r,/t/dd00125",3,"Finger snapping|Speech|Inside, small room"
17373,p4Ip-rzWF1k,30.0,40.0,"/m/04rlf,/m/07q2z82,/m/09x0r,/t/dd00037",4,"Music|Accelerating, revving, vroom|Speech|Scary music"
17374,p4iWwYv6BuY,220.0,230.0,/m/0mbct,1,Gong
17375,p4myFkq8IMo,30.0,40.0,"/m/04rlf,/m/06bxc,/m/0c1dj,/m/0glt670",4,Music|Rapping|Sound effect|Hip hop music
17376,p5AyEe5xWkQ,40.0,50.0,"/m/06d_3,/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00127,/t/dd00129",6,"Rail transport|Train|Vehicle|Speech|Inside, public space|Outside, rural or natural"
17377,p5i3sd1uubo,0.0,10.0,"/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",8,Cymbal|Drum|Drum kit|Hi-hat|Rimshot|Snare drum|Bass drum|Percussion
17378,p70IcMwsW9M,30.0,40.0,"/m/02mk9,/m/07r04,/m/07s34ls,/m/07yv9,/t/dd00066",5,Engine|Truck|Whir|Vehicle|Medium engine (mid frequency)
17379,p7VHRyQDMTM,30.0,40.0,"/m/0dwsp,/m/0dwtp,/m/0j45pbj",3,"Marimba, xylophone|Glockenspiel|Mallet percussion"
17380,p85AU2zP9Go,0.0,10.0,/m/07qb_dv,1,Scratch
17381,p85b0fQ7r48,6.0,16.0,"/m/07r_k2n,/m/09x0r",2,Yip|Speech
17382,p8GgfgDQs3I,60.0,70.0,/t/dd00088,1,Gush
17383,p8LUWM9izRw,30.0,40.0,"/m/01h82_,/m/01jwx6,/m/02mk9",3,Engine knocking|Vibration|Engine
17384,p8VjOpgDz8A,30.0,40.0,"/m/01m2v,/m/0316dw,/m/09x0r",3,Computer keyboard|Typing|Speech
17385,p8h07iVlwIU,70.0,80.0,"/m/03vt0,/m/09xqv",2,Insect|Cricket
17386,p8uKmESN6sc,30.0,40.0,"/m/03mb9,/m/04rlf",2,House music|Music
17387,p99Yp32hEbg,30.0,40.0,"/m/07r_80w,/m/09d5_",2,Hoot|Owl
17388,pA8o-29djso,440.0,450.0,"/m/04rlf,/m/08p9q4,/m/09x0r",3,Music|Sidetone|Speech
17389,pAG3mZgGxfk,230.0,240.0,/m/02pjr4,1,Blender
17390,pAn49oUtHJE,30.0,40.0,"/m/028ght,/m/02qldy,/m/09x0r",3,"Applause|Narration, monologue|Speech"
17391,pAtXd0ljxbU,20.0,30.0,"/m/01m2v,/m/02p3nc,/m/0316dw,/m/09x0r",4,Computer keyboard|Hiccup|Typing|Speech
17392,pAvk3k0LPtI,220.0,230.0,"/m/03l9g,/m/03vt0,/m/07pczhz,/m/09xqv",4,Hammer|Insect|Chop|Cricket
17393,pBWBQYJVbYU,30.0,40.0,"/m/09t49,/m/09x0r",2,Rustling leaves|Speech
17394,pBoSdyxSI4c,0.0,10.0,"/m/01jg02,/m/01jg1z",2,"Heart sounds, heartbeat|Heart murmur"
17395,pC3DIX8-Xoo,30.0,40.0,/t/dd00018,1,Oink
17396,pCF6jJMaCnU,30.0,40.0,"/m/03q5t,/m/05148p4",2,Harpsichord|Keyboard (musical)
17397,pCQUMAD-Jao,30.0,40.0,"/m/07ptfmf,/m/0838f",2,Stir|Water
17398,pCVVjcjd1yM,30.0,40.0,/t/dd00002,1,"Baby cry, infant cry"
17399,pCWtXCKhJbA,30.0,40.0,"/m/04rlf,/t/dd00037",2,Music|Scary music
17400,pCiMitLk5GI,370.0,380.0,/m/03l9g,1,Hammer
17401,pCo0zDiq5nM,30.0,40.0,"/m/09x0r,/t/dd00018",2,Speech|Oink
17402,pCo3SR-6vaI,30.0,40.0,"/m/03lty,/m/04rlf,/m/05w3f,/m/0dl5d",4,Heavy metal|Music|Psychedelic rock|Progressive rock
17403,pCpNYoBRI5w,150.0,160.0,"/m/011k_j,/m/04rlf,/m/09x0r",3,Timpani|Music|Speech
17404,pCyBMztWUFk,60.0,70.0,"/m/09x0r,/m/0k65p,/m/0l15bq,/m/0ytgt",4,"Speech|Hands|Clapping|Child speech, kid speaking"
17405,pDUm_JKSk8k,120.0,130.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
17406,pDYKsTOWhRo,30.0,40.0,"/m/028sqc,/m/04rlf,/m/05rwpb,/m/064t9,/m/07p78v5",5,Music of Asia|Music|Independent music|Pop music|Zing
17407,pEDafzZbNwE,30.0,40.0,"/m/032s66,/m/0_1c",2,"Gunshot, gunfire|Artillery fire"
17408,pEUp-2atU5I,130.0,140.0,"/m/07qlwh6,/m/09x0r",2,Squish|Speech
17409,pEV-NcUcAxE,15.0,25.0,/m/07qfr4h,1,"Hubbub, speech noise, speech babble"
17410,pEbbXAYA0SA,120.0,130.0,"/m/04rlf,/m/09x0r,/m/0ytgt,/t/dd00013,/t/dd00125",5,"Music|Speech|Child speech, kid speaking|Children playing|Inside, small room"
17411,pEcDgd_rpv8,10.0,20.0,"/m/02l6bg,/m/07yv9,/m/0k5j",3,"Propeller, airscrew|Vehicle|Aircraft"
17412,pFE9Y4ox72s,60.0,70.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
17413,pFTAenV8ksU,30.0,40.0,/m/05_wcq,1,"Bird flight, flapping wings"
17414,pFiJhgb02HI,30.0,40.0,/m/01jg1z,1,Heart murmur
17415,pG03K9lZATA,30.0,40.0,"/m/01v1d8,/m/04rlf,/m/07pws3f,/m/0cfdd",4,Sampler|Music|Bang|Drum machine
17416,pG5din04RSM,80.0,90.0,"/m/01jg1z,/m/04rlf,/m/09x0r,/t/dd00125",4,"Heart murmur|Music|Speech|Inside, small room"
17417,pG6yeC3yUY4,30.0,40.0,"/m/04rlf,/m/07qcpgn",2,Music|Tap
17418,pG8RAbWs1yo,30.0,40.0,/m/01m4t,1,Printer
17419,pGKTuyBDkt4,50.0,60.0,"/m/07phhsh,/m/07qqyl4",2,Rumble|Boom
17420,pHO1JTNPPOU,30.0,40.0,"/m/07qjznl,/m/07qjznt,/m/09x0r",3,Tick-tock|Tick|Speech
17421,pHXoKm_hqTs,10.0,20.0,"/m/07prgkl,/m/0838f",2,Pour|Water
17422,pHZm52nvBB4,30.0,40.0,"/m/02yds9,/m/0cdnk,/m/0jbk",3,"Purr|Roaring cats (lions, tigers)|Animal"
17423,pHyW7a-ihbc,120.0,130.0,"/m/03p19w,/m/09x0r",2,Jackhammer|Speech
17424,pHzjKCj9INw,30.0,40.0,"/m/015vgc,/m/04rlf,/m/0dq0md",3,Carnatic music|Music|Music of Bollywood
17425,pI9OFjFvtoo,10.0,20.0,"/m/07qnq_y,/m/09x0r",2,"Thump, thud|Speech"
17426,pI9r7s0jHCk,0.0,10.0,"/m/04rlf,/m/07rkbfh,/m/09x0r,/t/dd00126",4,"Music|Chatter|Speech|Inside, large room or hall"
17427,pID6qxDsK8k,320.0,330.0,/m/0dxrf,1,Frying (food)
17428,pIE-3sIPlvY,30.0,40.0,"/m/04rlf,/m/07q2z82,/m/0ltv,/t/dd00035",4,"Music|Accelerating, revving, vroom|Race car, auto racing|Exciting music"
17429,pIHQ5U7YtVs,0.0,10.0,"/m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00128",4,"Music|Hubbub, speech noise, speech babble|Speech|Outside, urban or manmade"
17430,pIHpscOnm7w,20.0,30.0,"/m/01h8n0,/m/02zsn,/m/09x0r",3,"Conversation|Female speech, woman speaking|Speech"
17431,pIfeBL7vUcw,420.0,430.0,"/m/03m5k,/m/0d8_n",2,Harp|Pizzicato
17432,pIvtT5zW4YA,80.0,90.0,"/m/01hgjl,/m/04rlf",2,Scratching (performance technique)|Music
17433,pJ1fore8JbQ,30.0,40.0,"/m/07qmpdm,/m/07r04,/m/07yv9,/m/09x0r",4,Clatter|Truck|Vehicle|Speech
17434,pJaLxsCM7rc,190.0,200.0,"/m/012ndj,/m/03j1ly,/m/03kmc9",3,"Fire engine, fire truck (siren)|Emergency vehicle|Siren"
17435,pJir8sxBTfM,290.0,300.0,"/m/02z32qm,/m/09x0r",2,Fusillade|Speech
17436,pJpAIDrXzJY,120.0,130.0,"/m/01h3n,/m/03vt0,/m/0h2mp",3,"Bee, wasp, etc.|Insect|Fly, housefly"
17437,pK1ucosjoRo,0.0,10.0,"/m/07pl1bw,/m/083vt",2,Splinter|Wood
17438,pKD7zaozwWU,30.0,40.0,/m/0fx9l,1,Microwave oven
17439,pKDnn0CBIe0,35.0,45.0,"/m/04rlf,/m/07szfh9",2,Music|Cacophony
17440,pKFXFu8st9I,0.0,10.0,"/m/015y_n,/m/01kcd,/m/04rlf",3,Swing music|Brass instrument|Music
17441,pKG3RMK__dc,110.0,120.0,/t/dd00134,1,Car passing by
17442,pKTKbBv8hd8,30.0,40.0,/m/0hdsk,1,Chirp tone
17443,pKk1OLOBap4,220.0,230.0,"/m/01sm1g,/m/026t6,/m/0l14md",3,Wood block|Drum|Percussion
17444,pL4zRe6Purs,70.0,80.0,"/m/085jw,/m/0l14j_",2,"Wind instrument, woodwind instrument|Flute"
17445,pLAYKPYL1yo,340.0,350.0,"/m/068zj,/m/09x0r,/m/0jbk",3,Pig|Speech|Animal
17446,pLLHsr9Aluo,80.0,90.0,/m/018w8,1,Basketball bounce
17447,pLgOJxfpEZs,30.0,40.0,"/m/01j3sz,/m/04rlf,/m/07q2z82,/m/0h9mv,/m/0ltv",5,"Laughter|Music|Accelerating, revving, vroom|Tire squeal|Race car, auto racing"
17448,pLj0_oISUz4,170.0,180.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb",7,"Railroad car, train wagon|Train whistle|Rail transport|Steam whistle|Steam|Train|Hiss"
17449,pLuph4IVoHQ,30.0,40.0,/m/081rb,1,Writing
17450,pMWFhplFSEQ,0.0,10.0,"/m/04rlf,/m/09x0r,/m/0dwt5",3,Music|Speech|Vibraphone
17451,pMnp2e6twyw,30.0,40.0,/m/01g90h,1,Stomach rumble
17452,pN7OmN3K41Q,60.0,70.0,"/m/01d3sd,/m/068hy,/m/0jbk",3,"Snoring|Domestic animals, pets|Animal"
17453,pNMBIqvbyB4,30.0,40.0,"/m/03v3yw,/m/04_sv,/m/07q2z82",3,"Keys jangling|Motorcycle|Accelerating, revving, vroom"
17454,pNbubEloplU,50.0,60.0,"/m/01d380,/m/07k1x,/m/0_ksk",3,Drill|Tools|Power tool
17455,pNlrM-GhFZU,90.0,100.0,"/m/015lz1,/m/04rlf,/m/064t9,/m/07rwj3x",4,Singing|Music|Pop music|Whoop
17456,pNrnDUg0dng,30.0,40.0,"/m/012ndj,/m/03j1ly,/m/03kmc9",3,"Fire engine, fire truck (siren)|Emergency vehicle|Siren"
17457,pNwgDQtKrN4,70.0,80.0,/m/02x984l,1,Mechanical fan
17458,pOZWVSiRwv4,390.0,400.0,"/m/015lz1,/m/04rlf,/m/04szw,/m/07brj,/m/07qcpgn",5,Singing|Music|Musical instrument|Tambourine|Tap
17459,pOvO5y-p550,170.0,180.0,/m/03q5_w,1,"Burping, eructation"
17460,pP0fJ64QFHE,430.0,440.0,"/m/0463cq4,/m/04rlf,/m/09x0r,/t/dd00002,/t/dd00125",5,"Crying, sobbing|Music|Speech|Baby cry, infant cry|Inside, small room"
17461,pPKtBM99kAc,30.0,40.0,/m/07pn_8q,1,Chopping (food)
17462,pP_9gPmt92E,30.0,40.0,"/m/04rlf,/m/07qdb04",2,Music|Quack
17463,pPk9HpXZLj8,30.0,40.0,/m/07qfr4h,1,"Hubbub, speech noise, speech babble"
17464,pPtXOw7It7g,380.0,390.0,/m/07rdhzs,1,"Whack, thwack"
17465,pQOnmZNBDG8,150.0,160.0,"/m/01kcd,/m/01wy6",2,Brass instrument|Clarinet
17466,pQmb8mgDG2s,30.0,40.0,"/m/07q2z82,/m/0fx9l,/m/0ltv",3,"Accelerating, revving, vroom|Microwave oven|Race car, auto racing"
17467,pQsMIAy-wqs,0.0,3.0,"/m/07pl1bw,/m/083vt,/m/0c1dj",3,Splinter|Wood|Sound effect
17468,pR87Ts3a0e8,20.0,30.0,"/m/04rlf,/t/dd00036",2,Music|Angry music
17469,pRRy-QPdZ4Q,260.0,270.0,"/m/07pxg6y,/t/dd00129",2,"Eruption|Outside, rural or natural"
17470,pRwaEwxraWw,130.0,140.0,/m/0mkg,1,Accordion
17471,pSA-1u89oHM,40.0,50.0,/m/04zmvq,1,Train whistle
17472,pSVtqy6NzH0,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",4,"Bird|Bird vocalization, bird call, bird song|Coo|Pigeon, dove"
17473,pSgr-51RhZA,30.0,40.0,"/m/03r5q_,/m/04rlf,/m/0gywn",3,Jingle (music)|Music|Soul music
17474,pSlVtxLOYiM,50.0,60.0,"/m/01qbl,/m/026t6,/m/02hnl,/m/02k_mr,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",9,Cymbal|Drum|Drum kit|Drum roll|Hi-hat|Rimshot|Snare drum|Bass drum|Percussion
17475,pSzTPGlNa5U,30.0,40.0,"/m/04rlf,/m/07kc_",2,Music|Theremin
17476,pTRiK6Cc9fo,0.0,10.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",4,"Boat, Water vehicle|Wind|Ship|Wind noise (microphone)"
17477,pTeGV9qRyL8,210.0,220.0,/m/0dxrf,1,Frying (food)
17478,pUHDoJ21xZs,250.0,260.0,"/m/012xff,/m/09x0r",2,Toothbrush|Speech
17479,pURKzxLEKjw,150.0,160.0,/m/0l156k,1,Whistle
17480,pV6vIoBQT7g,120.0,130.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr",4,"Railroad car, train wagon|Train whistle|Rail transport|Train"
17481,pVcuntWruuY,0.0,10.0,/m/02l6bg,1,"Propeller, airscrew"
17482,pVf84f6xrBw,70.0,80.0,"/m/0342h,/m/04rlf,/m/04szw,/m/06w87,/m/0fx80y,/m/0l14qv,/t/dd00125",7,"Guitar|Music|Musical instrument|Steel guitar, slide guitar|Plucked string instrument|Synthesizer|Inside, small room"
17483,pVgoBDzwHig,3.0,13.0,/m/03wwcy,1,Doorbell
17484,pWUzfdJU8jc,70.0,80.0,"/m/01b82r,/m/07pdjhy,/m/083vt",3,Sawing|Rub|Wood
17485,pWZqzEpygE0,30.0,40.0,"/m/04rlf,/m/06by7,/m/0dl5d,/m/0dls3",4,Music|Rock music|Progressive rock|Grunge
17486,pWjfnwWIXQ4,150.0,160.0,/m/05_wcq,1,"Bird flight, flapping wings"
17487,pWms_9wpRB4,140.0,150.0,"/m/01jnbd,/m/04rlf,/m/064t9",3,Echo|Music|Pop music
17488,pX0Jhk6e2Uw,30.0,40.0,"/m/01kcd,/m/07gql",2,Brass instrument|Trumpet
17489,pX6N18gWUGo,120.0,130.0,"/m/03fwl,/m/0jbk",2,Goat|Animal
17490,pXDNMv9t990,30.0,40.0,/m/04229,1,Jet engine
17491,pXX6cK4xtiY,11.0,21.0,/m/02mfyn,1,Car alarm
17492,pYJR6ap8V-U,30.0,40.0,"/m/07pyf11,/m/09x0r",2,Flap|Speech
17493,pYNCW4-8P9w,90.0,100.0,"/m/01b82r,/m/083vt",2,Sawing|Wood
17494,pYQrhcysBMs,110.0,120.0,/m/07rqsjt,1,"Whoosh, swoosh, swish"
17495,pYXx0xXZiXk,14.0,24.0,"/m/04rlf,/m/07qlf79",2,Music|Spray
17496,pZYlGjCfRZ8,180.0,190.0,"/m/03m5k,/m/0d8_n",2,Harp|Pizzicato
17497,pZgzjL5wbtA,30.0,40.0,"/m/0145m,/m/0164x2,/m/04rlf,/m/064t9",4,Afrobeat|Music of Africa|Music|Pop music
17498,pZlYl0l2lFs,150.0,160.0,/m/07pqn27,1,Bouncing
17499,pZw5cCcbzTE,30.0,40.0,/m/026fgl,1,Wind chime
17500,p_bnvzqDfU4,8.0,18.0,/m/07qwdck,1,Ping
17501,p_dE26TA8ig,30.0,40.0,"/m/028sqc,/m/04rlf,/m/07xzm",3,Music of Asia|Music|Ukulele
17502,p_o6NQX7lmE,0.0,10.0,"/m/032n05,/m/04rlf",2,Whale vocalization|Music
17503,pa7LPGqm2uk,30.0,40.0,"/m/03q5t,/m/05148p4",2,Harpsichord|Keyboard (musical)
17504,paHnOxkG3UY,10.0,20.0,/m/0239kh,1,Cowbell
17505,paklihxDg6M,340.0,350.0,"/m/02g901,/m/09x0r,/t/dd00125",3,"Electric shaver, electric razor|Speech|Inside, small room"
17506,pawRXvTZnRo,80.0,90.0,/m/0llzx,1,Sewing machine
17507,pb0A_cPlHlk,24.0,34.0,"/m/085jw,/m/0l14l2",2,"Wind instrument, woodwind instrument|Shofar"
17508,pb4RJCL4XpA,30.0,40.0,"/m/07swgks,/m/09x0r",2,Gurgling|Speech
17509,pb6YxWXC31E,21.0,31.0,"/m/04rlf,/m/09x0r,/m/0dl9sf8",3,Music|Speech|Throat clearing
17510,pbDAz2Bi4rI,0.0,10.0,"/m/0192l,/m/085jw",2,"Bagpipes|Wind instrument, woodwind instrument"
17511,pbVP6Z1c4_k,420.0,430.0,/m/03wvsk,1,Hair dryer
17512,pd82So0Pe5o,260.0,270.0,"/m/08p9q4,/m/09x0r",2,Sidetone|Speech
17513,pdE35UdiXJY,10.0,20.0,"/m/04rlf,/m/0dwt5,/t/dd00125",3,"Music|Vibraphone|Inside, small room"
17514,pdXr166xPeU,240.0,250.0,"/g/122z_qxw,/m/09x0r",2,Firecracker|Speech
17515,pdkig2FTT0I,130.0,140.0,"/m/07pqn27,/m/09x0r,/t/dd00125",3,"Bouncing|Speech|Inside, small room"
17516,peBN14L3ndc,190.0,200.0,/m/02pjr4,1,Blender
17517,pejDm3j4Y-I,30.0,40.0,"/m/015vgc,/m/04rlf,/m/04szw,/m/0ggq0m",4,Carnatic music|Music|Musical instrument|Classical music
17518,pg1qLJ_6-LE,30.0,40.0,/m/02cz_7,1,Beatboxing
17519,pgBWuN41po4,170.0,180.0,"/m/07hvw1,/m/07yv9,/m/0k4j,/t/dd00129",4,"Field recording|Vehicle|Car|Outside, rural or natural"
17520,ph0-RkqW1vM,0.0,10.0,"/m/01s0ps,/m/05148p4,/m/05r5c",3,Electric piano|Keyboard (musical)|Piano
17521,phoFFazyfp4,0.0,7.0,/m/01s0vc,1,Zipper (clothing)
17522,phupUWCbJOM,270.0,280.0,"/m/02jz0l,/m/03dnzn,/m/0838f",3,"Water tap, faucet|Bathtub (filling or washing)|Water"
17523,piY4mt4F9xg,40.0,50.0,"/m/0140xf,/m/02mscn,/m/04rlf,/m/06by7,/m/074ft,/m/0dl5d",6,Christmas music|Christian music|Music|Rock music|Song|Progressive rock
17524,pirvFIjg5nk,240.0,250.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/0hdsk",4,"Bird|Bird vocalization, bird call, bird song|Chirp, tweet|Chirp tone"
17525,pizFsY0yjss,30.0,40.0,"/m/014zdl,/m/09x0r",2,Explosion|Speech
17526,pjrK11MwQcs,30.0,40.0,/m/07r4gkf,1,Patter
17527,pk75WDyNZKc,30.0,40.0,"/m/05x_td,/m/09x0r",2,"Air horn, truck horn|Speech"
17528,pkEyQfF0hLc,30.0,40.0,/m/027m70_,1,Jingle bell
17529,pkFxWAshbWE,22.0,32.0,"/m/06h7j,/m/09x0r,/t/dd00127",3,"Run|Speech|Inside, public space"
17530,pka-0nH0O2c,30.0,40.0,"/m/09x0r,/m/0h9mv",2,Speech|Tire squeal
17531,pkdT-CS1jzw,20.0,30.0,"/m/07pzfmf,/m/0dv5r",2,Crackle|Camera
17532,pkrefN51A0E,210.0,220.0,/m/0hdsk,1,Chirp tone
17533,pkuQ0UFQeq4,10.0,20.0,"/m/07pyf11,/m/07r04,/m/07yv9",3,Flap|Truck|Vehicle
17534,pldcfQAiPK0,350.0,360.0,"/m/07rrlb6,/m/09x0r",2,"Splash, splatter|Speech"
17535,plfLL0Niy9k,110.0,120.0,/g/122z_qxw,1,Firecracker
17536,pmGCDVKQgyk,30.0,40.0,"/m/030rvx,/m/0c3f7m,/t/dd00126",3,"Buzzer|Fire alarm|Inside, large room or hall"
17537,pmKplTyqapo,30.0,40.0,"/m/07qz6j3,/m/09x0r,/t/dd00002",3,"Whimper|Speech|Baby cry, infant cry"
17538,pmXkDSdWn9A,30.0,40.0,/m/06hps,1,"Rodents, rats, mice"
17539,pmdoDcNBt0E,30.0,40.0,"/m/04rlf,/t/dd00004",2,Music|Female singing
17540,pmzYu1HZbtc,260.0,270.0,"/m/03vt0,/m/09f96,/m/0h2mp",3,"Insect|Mosquito|Fly, housefly"
17541,pn6toTLXAck,20.0,30.0,"/m/04rlf,/t/dd00036",2,Music|Angry music
17542,pnIQWNmKlQs,30.0,40.0,"/m/07qdb04,/m/09ddx",2,Quack|Duck
17543,pnb5v9xcBSY,140.0,150.0,"/m/07mzm6,/m/09x0r,/t/dd00125",3,"Wheeze|Speech|Inside, small room"
17544,pncLTFAhDnU,520.0,530.0,"/m/07pl1bw,/m/083vt",2,Splinter|Wood
17545,pnnSAfEIkNA,10.0,20.0,"/m/09x0r,/m/0k65p",2,Speech|Hands
17546,pnplikV_qrU,250.0,260.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j",4,"Aircraft engine|Vehicle|Fixed-wing aircraft, airplane|Aircraft"
17547,pnvtMPkXT7Q,30.0,40.0,"/m/06wzb,/m/07rjwbb",2,Steam|Hiss
17548,po10-xWkfyc,30.0,40.0,"/m/04rlf,/m/07pws3f,/m/07sbbz2",3,Music|Bang|Rock and roll
17549,poGTc8k1mnk,30.0,40.0,"/m/0326g,/m/04rlf,/m/09x0r,/m/0gg8l",4,Flamenco|Music|Speech|Bluegrass
17550,poRoNug-I_Q,390.0,400.0,"/m/07bjf,/m/09x0r",2,Single-lens reflex camera|Speech
17551,povcmyy3NlA,330.0,340.0,"/m/015jpf,/m/09x0r,/t/dd00125",3,"Dial tone|Speech|Inside, small room"
17552,pp4xXyiezA8,20.0,30.0,"/m/0463cq4,/m/09x0r",2,"Crying, sobbing|Speech"
17553,pp6eSGANq0Y,80.0,90.0,"/m/015lz1,/m/03lty,/m/04rlf,/m/05rwpb,/m/064t9,/m/06by7,/m/074ft,/m/0dl5d",8,Singing|Heavy metal|Music|Independent music|Pop music|Rock music|Song|Progressive rock
17554,pp6i-ckuT8I,30.0,40.0,"/m/02mk9,/m/07q2z82,/t/dd00066",3,"Engine|Accelerating, revving, vroom|Medium engine (mid frequency)"
17555,ppHoTtYoACw,250.0,260.0,"/m/09x0r,/m/0lyf6",2,Speech|Breathing
17556,ppPr8ajZSdo,230.0,240.0,/m/0242l,1,Coin (dropping)
